amount,hour,customer_age_days,previous_transactions,previous_failures,avg_amount,amount_ratio,transactions_10min,transactions_1h,new_device,new_location,is_weekend,fraud
728.53,13,145,23,0,824.77,0.883,2,4,0,1,0,0
1244.72,16,977,28,1,1098.86,1.133,1,2,0,0,1,0
2060.51,8,914,27,1,729.41,2.825,1,3,0,0,0,0
1487.71,13,715,33,0,744.29,1.999,1,3,0,0,1,0
827.25,19,197,28,1,368.07,2.248,1,4,0,0,1,0
2385.5,9,494,35,0,863.09,2.764,1,2,0,0,0,0
1170.47,22,154,30,2,948.57,1.234,0,4,0,0,0,0
490.91,13,602,31,0,397.23,1.236,0,3,0,0,0,0
925.38,8,483,28,1,788.41,1.174,1,4,0,0,0,0
796.94,9,1205,33,0,983.54,0.81,2,2,0,0,0,0
666.63,13,383,33,1,305.39,2.183,3,7,0,1,0,0
1067.32,22,620,33,0,2196.85,0.486,0,1,0,0,1,0
319.43,14,1703,21,0,1010.38,0.316,0,3,0,0,0,0
2168.34,8,1097,32,0,732.55,2.96,0,4,0,0,0,0
1257.1,12,373,29,1,692.17,1.816,0,1,1,0,0,0
326.11,20,157,23,1,463.87,0.703,1,2,0,0,0,0
1248.93,22,1774,24,0,1042.75,1.198,1,3,0,0,1,0
1145.73,16,945,36,1,1354.94,0.846,0,2,0,0,0,0
2010.05,20,1780,29,0,464.46,4.328,3,3,0,0,1,0
2317.45,19,1463,28,1,1400.41,1.655,1,2,0,0,0,0
2542.48,13,1422,28,1,772.7,3.29,1,3,0,0,1,0
770.64,21,48,32,0,761.09,1.013,2,4,0,0,1,0
1208.88,7,1237,31,1,2237.69,0.54,1,5,0,0,0,0
689.38,19,249,33,0,798.68,0.863,2,5,0,0,0,0
1537.84,15,64,31,1,1189.05,1.293,1,1,0,0,1,0
273.47,16,350,24,2,942.57,0.29,1,3,0,0,0,0
445.2,21,615,30,0,397.88,1.119,0,1,0,0,0,0
707.24,10,243,19,2,524.9,1.347,1,3,0,0,0,0
868.6,9,543,38,1,1001.7,0.867,0,1,0,0,0,0
982.31,17,1539,25,0,732.68,1.341,0,3,1,0,0,0
1809.66,18,535,28,1,793.95,2.279,0,1,1,0,1,0
627.95,6,1398,21,1,995.94,0.631,2,5,0,0,0,0
441.12,14,195,25,0,347.73,1.269,1,1,0,1,1,0
725.49,12,551,28,1,524.94,1.382,0,1,0,0,0,0
643.34,19,1491,30,2,798.19,0.806,1,2,0,0,0,0
1217.15,20,50,35,0,647.58,1.88,0,4,0,0,0,0
2077.15,8,727,21,1,628.23,3.306,0,1,0,0,1,0
1976.84,15,362,27,0,1266.8,1.561,2,6,0,0,0,0
1634.67,18,493,18,0,740.11,2.209,0,3,0,0,1,0
656.38,10,1009,35,1,463.1,1.417,1,3,0,0,1,0
821.43,21,647,22,0,1884.07,0.436,0,4,0,0,1,0
1134.03,21,286,30,1,1185.63,0.956,0,2,0,0,0,0
587.66,8,743,36,1,1460.71,0.402,0,1,0,0,0,0
618.56,6,1271,23,1,569.15,1.087,1,3,0,0,0,0
14282.7,0,155,27,3,776.82,18.386,7,24,1,1,0,1
423.93,21,376,25,1,327.2,1.296,1,4,0,0,0,0
1637.51,17,195,36,1,1097.67,1.492,1,4,1,0,0,0
719.94,18,655,29,0,1521.13,0.473,2,3,0,0,0,0
1208.7,18,460,23,0,585.12,2.066,1,1,0,0,1,0
1006.01,8,1028,27,1,448.91,2.241,0,1,0,0,0,0
1789.7,7,476,17,0,488.83,3.661,0,4,0,0,0,0
278.52,7,1202,21,0,1120.92,0.248,1,2,0,0,0,0
1795.87,22,1584,21,0,1603.8,1.12,1,1,0,0,0,0
1773.94,22,1354,31,0,1507.2,1.177,1,5,0,0,0,0
1048.04,20,829,27,0,826.04,1.269,1,3,0,0,0,0
1195.98,7,1167,33,0,344.11,3.476,1,4,0,0,1,0
1246.39,21,703,28,0,1809.01,0.689,0,3,0,0,0,0
546.97,22,202,32,0,455.34,1.201,2,3,0,0,0,0
4091.75,4,1283,31,3,804.55,5.086,10,27,1,1,1,1
1464.85,13,1704,27,0,1079.29,1.357,1,1,1,0,0,0
335.9,7,1518,32,0,375.64,0.894,1,2,0,0,1,0
1163.36,12,526,21,0,1417.55,0.821,0,2,0,0,1,0
941.89,9,360,27,0,1608.56,0.586,3,4,0,0,0,0
1267.81,17,375,33,1,732.63,1.73,1,2,0,0,1,0
446.06,21,153,25,1,625.87,0.713,0,4,0,1,1,0
596.45,14,120,29,0,1205.51,0.495,0,1,0,0,0,0
416.6,6,387,31,0,948.07,0.439,0,1,0,0,0,0
414.14,12,1736,35,0,1492.85,0.277,0,1,0,0,0,0
14985.32,3,1717,39,3,1133.15,13.224,7,15,1,0,0,1
649.44,16,1269,27,0,1888.52,0.344,0,2,0,0,0,0
623.72,6,185,19,0,806.81,0.773,0,4,0,0,0,0
1635.72,11,360,26,0,700.62,2.335,1,2,1,0,0,0
743.29,11,1181,26,0,1032.46,0.72,1,3,0,0,0,0
1525.46,6,1163,39,0,805.46,1.894,0,4,0,0,0,0
504.13,11,56,29,0,875.3,0.576,1,6,0,0,0,0
742.15,20,121,26,0,1009.8,0.735,0,1,0,0,1,0
545.6,8,1782,33,1,1088.34,0.501,1,4,0,0,0,0
1213.59,14,436,31,0,613.02,1.98,0,2,0,0,0,0
801.27,17,443,24,0,518.29,1.546,2,3,0,0,0,0
1342.27,17,202,24,0,438.63,3.06,2,4,0,0,0,0
976.59,11,1185,44,0,1061.07,0.92,1,4,0,0,1,0
307.88,15,747,36,0,1074.63,0.287,1,5,0,0,0,0
776.47,18,175,30,0,1034.65,0.75,1,4,0,0,1,0
385.88,16,894,28,1,867.23,0.445,2,3,0,0,0,0
1086.35,20,1359,26,1,1000.07,1.086,1,2,0,0,0,0
1218.47,9,1147,24,0,534.49,2.28,1,5,0,0,1,0
1290.0,7,1723,37,0,2107.59,0.612,1,5,0,0,1,0
839.18,21,82,31,0,837.23,1.002,1,4,0,0,0,0
365.89,18,1358,19,0,1082.89,0.338,0,2,0,0,1,0
1007.54,13,1347,26,0,1016.96,0.991,0,2,0,0,0,0
1123.19,15,579,42,1,556.08,2.02,1,4,0,0,0,0
812.08,21,782,23,0,1255.33,0.647,2,5,0,0,1,0
941.07,20,1630,28,1,511.84,1.839,0,3,0,0,0,0
317.87,19,310,31,0,1158.02,0.274,0,0,0,1,0,0
931.16,16,214,27,1,965.0,0.965,3,3,0,0,1,0
845.89,18,608,35,0,953.89,0.887,3,5,0,0,0,0
460.82,15,106,30,1,565.67,0.815,1,4,0,0,1,0
1200.57,13,651,22,0,979.07,1.226,0,5,0,0,0,0
684.13,17,895,24,0,723.3,0.946,2,4,0,0,0,0
1018.43,6,572,38,0,664.36,1.533,0,0,1,0,0,0
1174.29,20,639,36,0,798.35,1.471,0,4,0,0,0,0
1075.82,11,922,32,1,1040.16,1.034,0,7,0,0,1,0
429.48,15,1339,20,0,1230.41,0.349,0,2,0,0,0,0
726.87,17,1133,27,0,396.08,1.835,0,3,0,0,0,0
2896.34,11,918,22,0,429.49,6.744,1,7,0,0,0,0
1934.38,11,469,27,1,2030.61,0.953,2,3,1,0,0,0
1420.82,9,1749,25,1,490.26,2.898,1,3,0,0,0,0
1044.07,7,1653,24,0,1197.58,0.872,1,2,0,0,0,0
521.43,20,92,23,0,1045.27,0.499,0,1,0,0,0,0
821.18,14,1473,22,0,857.93,0.957,1,1,0,0,0,0
711.7,17,1326,26,0,824.29,0.863,1,3,0,0,0,0
856.98,8,196,28,0,844.67,1.015,2,2,0,0,0,0
405.22,20,992,25,0,466.04,0.87,2,4,0,0,0,0
1517.73,11,123,24,0,1286.96,1.179,2,5,0,0,0,0
204.88,13,273,27,0,1124.2,0.182,2,4,0,0,0,0
1438.58,14,1013,35,2,878.7,1.637,0,4,0,0,0,0
1453.79,18,1679,30,0,1198.15,1.213,0,1,0,0,0,0
3228.46,7,964,20,0,772.41,4.18,2,5,0,0,1,0
782.6,21,1112,32,1,1009.33,0.775,0,2,0,0,0,0
674.52,7,1652,23,0,562.01,1.2,2,6,0,0,0,0
959.29,16,384,25,0,868.48,1.105,2,6,0,0,0,0
1221.58,9,919,37,1,1211.2,1.009,2,8,0,0,0,0
854.38,21,921,27,1,904.78,0.944,0,2,0,0,0,0
468.4,16,1622,25,0,1084.54,0.432,2,3,0,0,0,0
1220.72,22,1307,35,1,901.45,1.354,1,3,0,0,0,0
897.52,21,1715,26,0,1052.06,0.853,0,1,0,0,0,0
515.69,10,1351,34,0,533.11,0.967,1,1,0,0,0,0
367.36,10,1118,30,0,947.44,0.388,3,3,0,0,0,0
3490.86,7,805,27,0,698.36,4.999,0,1,0,0,0,0
1418.88,18,1147,30,0,843.4,1.682,2,4,0,0,0,0
1221.29,6,1437,23,1,773.51,1.579,1,1,0,0,0,0
842.83,9,578,21,0,577.3,1.46,0,2,0,0,0,0
1312.24,21,1263,33,0,1190.86,1.102,1,2,0,0,0,0
7442.12,1,707,27,3,849.38,8.762,8,31,1,1,0,1
1001.92,13,1272,35,2,581.11,1.724,1,4,0,0,0,0
1026.23,8,1623,31,0,621.13,1.652,2,5,0,0,1,0
510.23,20,1746,25,0,1769.64,0.288,0,1,0,1,0,0
847.72,20,1409,36,1,578.74,1.465,1,2,0,0,1,0
715.5,6,547,28,0,997.57,0.717,1,2,0,0,0,0
589.83,18,63,27,0,1349.09,0.437,0,3,0,0,0,0
667.56,11,538,26,0,878.53,0.76,1,3,0,0,1,0
351.16,17,447,16,0,320.39,1.096,2,3,0,0,0,0
1610.89,11,444,35,1,782.47,2.059,1,3,0,0,0,0
2120.22,6,922,32,0,894.45,2.37,0,2,0,0,0,0
539.43,18,301,32,0,1217.71,0.443,3,5,0,1,0,0
1653.25,20,756,32,1,1734.14,0.953,2,6,0,0,0,0
882.18,17,1038,27,0,361.71,2.439,0,1,0,0,1,0
892.82,8,147,22,1,1097.84,0.813,1,2,0,0,0,0
440.36,13,761,31,0,746.27,0.59,3,3,0,0,0,0
660.66,15,76,35,0,1007.15,0.656,1,2,0,0,0,0
1203.57,19,194,30,0,1786.98,0.674,1,3,0,0,0,0
525.09,19,952,31,0,810.5,0.648,0,4,0,0,0,0
597.09,21,1170,27,0,654.51,0.912,1,2,0,0,0,0
678.94,16,225,24,2,981.67,0.692,2,4,0,1,0,0
1768.81,2,155,37,2,669.74,2.641,14,15,1,0,0,1
1075.51,19,1518,34,1,1092.8,0.984,3,3,0,0,1,0
1274.53,9,1255,24,0,831.34,1.533,0,4,0,0,0,0
1097.21,18,1220,21,0,846.76,1.296,0,1,0,0,0,0
1508.03,7,716,30,0,1301.29,1.159,0,6,0,0,0,0
703.3,18,1375,32,1,1160.69,0.606,1,5,0,0,0,0
2431.23,9,71,26,0,1600.4,1.519,0,4,0,0,1,0
564.18,11,266,27,0,963.94,0.585,0,2,0,0,1,0
793.57,15,978,21,0,935.13,0.849,1,4,0,0,0,0
751.62,12,57,26,0,238.84,3.147,1,3,0,0,0,0
994.72,17,942,29,0,709.13,1.403,0,2,0,0,0,0
787.01,14,811,31,0,1343.98,0.586,1,2,0,0,0,0
848.43,16,922,23,0,582.77,1.456,2,2,0,0,0,0
618.22,15,1734,38,0,1036.86,0.596,1,3,1,0,0,0
705.45,9,388,26,0,755.64,0.934,2,2,0,0,1,0
262.74,17,797,33,0,689.71,0.381,5,9,0,0,1,0
1395.96,22,91,34,0,421.62,3.311,0,0,0,0,0,0
511.79,15,1601,25,0,416.68,1.228,1,1,0,0,1,0
685.49,16,1267,25,0,486.52,1.409,2,4,0,0,0,0
501.26,18,1539,28,0,1304.69,0.384,1,2,0,0,0,0
1228.22,7,1041,41,0,1582.42,0.776,2,5,0,0,1,0
665.9,8,728,31,1,786.92,0.846,1,5,0,0,0,0
234.21,15,37,22,0,1436.61,0.163,0,2,0,0,0,0
1047.76,12,229,38,0,1230.74,0.851,1,4,0,0,0,0
595.27,17,599,27,0,1260.75,0.472,1,3,0,0,0,0
886.38,21,1281,43,0,574.05,1.544,2,5,0,0,0,0
1418.99,19,1006,34,0,804.2,1.764,1,5,0,0,0,0
521.57,9,1368,29,0,703.17,0.742,0,2,0,0,0,0
873.07,11,84,27,0,1200.46,0.727,0,3,0,0,0,0
587.33,8,1199,30,1,481.37,1.22,3,4,0,0,1,0
1544.83,7,204,42,1,805.52,1.918,1,2,0,0,0,0
937.7,18,274,29,1,432.82,2.166,0,3,0,0,0,0
886.52,17,1655,32,0,1043.71,0.849,1,3,0,0,0,0
453.73,9,636,30,2,517.44,0.877,1,6,0,0,0,0
1356.42,17,195,28,0,493.5,2.749,0,3,0,0,0,0
1454.47,13,1405,27,1,299.67,4.854,1,4,0,0,1,0
589.11,20,1370,30,1,2000.49,0.294,2,2,0,0,1,0
977.15,18,1533,28,0,833.68,1.172,1,3,0,0,1,0
1240.66,10,435,23,0,1009.7,1.229,1,3,0,0,1,0
3040.83,14,594,21,0,513.87,5.918,1,4,0,0,0,0
1113.34,9,1360,37,0,1017.92,1.094,0,1,0,0,0,0
897.64,21,144,34,0,659.72,1.361,2,3,0,0,1,0
824.18,14,1278,31,0,513.86,1.604,1,1,0,0,1,0
851.58,20,241,37,1,782.97,1.088,5,10,0,0,0,0
1369.24,14,1158,24,1,602.22,2.274,1,3,0,0,0,0
552.74,14,314,20,0,810.25,0.682,0,1,0,0,0,0
1499.63,9,1286,34,1,260.6,5.755,1,2,0,0,1,0
384.64,22,1364,31,0,1327.86,0.29,0,1,0,0,0,0
1295.28,17,855,29,0,1035.07,1.251,1,1,0,0,0,0
1509.67,10,1044,30,0,1093.67,1.38,2,5,0,0,0,0
1398.84,20,608,30,0,907.26,1.542,1,2,0,0,0,0
1041.81,9,190,29,0,819.64,1.271,0,2,0,0,0,0
12918.53,2,296,32,2,983.19,13.139,11,26,1,0,0,1
720.46,17,1255,21,2,635.29,1.134,2,3,0,0,0,0
483.61,18,1032,36,0,635.27,0.761,0,1,0,1,1,0
1030.03,15,341,24,1,1094.92,0.941,3,5,0,0,0,0
932.57,18,622,27,0,413.7,2.254,0,1,0,0,0,0
1492.23,10,742,18,0,727.81,2.05,2,3,0,0,0,0
830.72,10,1622,27,2,835.35,0.994,0,1,0,0,0,0
979.87,12,1648,27,0,728.49,1.345,0,0,0,0,0,0
1051.62,9,650,32,1,780.8,1.347,3,3,0,0,0,0
1230.06,9,1787,24,0,385.14,3.194,1,3,0,0,0,0
1512.82,6,918,25,0,3196.95,0.473,0,3,0,0,0,0
531.36,10,523,23,1,537.74,0.988,2,5,0,0,0,0
1320.73,15,1042,35,1,613.56,2.153,0,2,0,0,0,0
812.96,12,1432,29,1,633.56,1.283,0,2,0,0,0,0
1278.49,13,1600,18,0,1522.07,0.84,1,5,0,0,0,0
2024.67,21,435,32,0,1254.81,1.614,3,4,0,0,0,0
281.57,6,1230,27,0,1084.54,0.26,0,1,0,0,0,0
1751.01,20,1043,20,0,601.36,2.912,2,4,0,1,1,0
841.25,6,1211,18,0,1132.85,0.743,0,3,0,1,0,0
560.87,14,499,22,0,1006.07,0.557,1,2,0,0,0,0
705.82,8,1328,29,0,1553.63,0.454,0,2,0,0,0,0
509.14,14,1343,29,0,1440.21,0.354,0,0,1,0,0,0
1186.93,21,45,44,0,1154.79,1.028,0,3,1,0,0,0
508.19,6,343,22,0,808.86,0.628,1,4,1,0,0,0
1741.29,14,1518,39,1,598.68,2.909,0,1,0,0,0,0
1313.64,13,1343,28,0,557.68,2.356,0,2,0,0,1,0
1017.33,13,231,22,0,503.68,2.02,1,4,0,0,0,0
292.98,16,156,35,0,951.99,0.308,2,9,0,0,1,0
433.81,11,369,33,0,2123.85,0.204,1,4,0,0,0,0
859.13,19,844,30,0,2361.27,0.364,2,3,0,0,1,0
885.26,10,1501,37,2,1071.33,0.826,0,3,0,0,1,0
1505.52,12,1779,26,0,1315.0,1.145,1,4,0,0,0,0
180.93,13,41,30,0,515.58,0.351,2,4,0,0,0,0
591.38,21,1542,39,1,639.86,0.924,3,5,1,0,0,0
1422.82,15,116,30,0,403.22,3.529,2,3,0,0,0,0
7540.59,23,478,24,1,834.49,9.036,8,22,1,1,0,1
694.35,8,219,26,0,874.38,0.794,2,6,0,0,0,0
369.91,7,1696,31,0,635.84,0.582,1,3,1,0,1,0
1607.1,14,1321,23,0,656.32,2.449,0,3,0,0,0,0
687.64,21,532,23,0,1113.65,0.617,2,5,0,0,1,0
1638.49,9,1694,39,0,1836.47,0.892,1,3,0,0,1,0
2010.55,9,1131,29,1,1928.48,1.043,0,2,0,0,1,0
1852.74,8,1551,31,1,1207.58,1.534,0,2,0,0,0,0
881.98,21,338,26,1,1170.35,0.754,0,1,0,0,0,0
687.94,7,208,38,0,1430.09,0.481,0,5,0,0,0,0
662.64,16,296,29,0,1130.83,0.586,0,4,0,0,0,0
2650.72,12,130,36,0,710.14,3.733,0,0,0,0,0,0
799.08,13,1189,28,0,724.99,1.102,1,2,0,1,0,0
1602.37,18,117,27,2,600.76,2.667,0,1,0,0,0,0
1170.66,13,761,29,0,471.86,2.481,2,3,0,0,0,0
715.98,6,1613,25,0,1051.99,0.681,1,4,0,0,0,0
781.2,15,840,23,0,953.61,0.819,0,3,0,0,0,0
15354.15,1,717,31,3,515.78,29.769,11,12,1,0,0,1
913.42,20,335,25,0,1339.66,0.682,0,2,0,0,1,0
699.53,22,1779,23,0,537.5,1.301,0,2,0,0,0,0
576.06,20,1735,35,0,444.54,1.296,0,1,0,0,0,0
1070.67,13,1425,37,0,457.72,2.339,0,0,0,1,1,0
675.83,13,50,29,0,1182.88,0.571,1,1,0,0,0,0
1244.69,15,1648,33,0,859.77,1.448,0,4,0,0,0,0
3638.34,20,1404,29,0,262.65,13.853,2,3,0,0,0,0
1193.87,18,1688,26,1,711.52,1.678,2,4,0,0,0,0
2421.78,14,1443,40,0,466.72,5.189,1,4,0,0,0,0
605.98,19,1796,34,1,251.64,2.408,1,3,0,0,0,0
1307.91,13,734,25,0,924.77,1.414,1,3,0,0,0,0
1791.12,19,1345,33,1,740.93,2.417,0,4,0,0,0,0
1917.74,10,1655,19,0,1440.83,1.331,0,1,0,0,0,0
1814.56,13,1459,39,1,766.23,2.368,2,6,0,0,0,0
906.07,20,594,41,1,1130.28,0.802,0,1,0,0,0,0
1464.77,10,567,19,0,2213.93,0.662,0,2,0,1,1,0
513.03,16,298,25,1,843.39,0.608,2,5,0,0,1,0
2173.12,10,410,27,0,1152.54,1.885,1,3,0,0,1,0
7447.2,3,865,20,3,1292.8,5.761,16,17,1,1,1,1
1789.65,11,1730,18,0,820.51,2.181,1,3,0,0,0,0
1593.92,17,555,25,1,1331.91,1.197,0,2,0,0,0,0
1588.36,18,923,28,0,1848.47,0.859,3,5,0,0,0,0
2796.35,20,1448,27,0,765.34,3.654,1,3,0,0,0,0
1601.7,12,407,25,0,575.7,2.782,1,1,0,0,1,0
432.84,9,650,22,0,1078.23,0.401,0,2,0,0,1,0
1241.93,21,1078,28,0,1306.99,0.95,1,2,0,0,0,0
317.62,12,688,28,0,665.66,0.477,0,2,0,0,1,0
853.96,17,1735,27,0,508.15,1.681,0,1,0,0,0,0
711.71,12,256,27,3,657.55,1.082,1,6,0,0,0,0
1275.14,20,508,30,0,1063.1,1.199,1,1,0,0,0,0
570.97,7,1437,31,0,661.8,0.863,0,3,0,0,0,0
580.48,6,207,25,0,482.19,1.204,0,1,0,0,0,0
1182.82,11,54,32,2,851.56,1.389,1,3,1,0,1,0
1713.2,13,465,17,1,1112.83,1.539,0,3,0,0,0,0
899.14,18,186,30,0,1307.14,0.688,1,1,0,0,1,0
3221.74,13,1318,27,0,1970.29,1.635,0,4,0,0,1,0
743.38,10,1275,23,1,1063.2,0.699,1,4,0,0,0,0
1304.86,7,846,28,2,1524.33,0.856,1,2,0,0,0,0
1083.22,19,1706,36,0,782.0,1.385,0,3,1,0,0,0
743.59,14,1277,30,1,664.47,1.119,1,2,0,1,1,0
1846.91,22,1789,28,0,1004.16,1.839,3,5,0,0,1,0
550.22,11,1225,31,0,729.33,0.754,3,6,1,0,0,0
286.66,9,866,34,0,1892.08,0.152,1,6,0,0,0,0
11599.55,23,664,21,4,470.42,24.658,13,19,1,1,0,1
779.55,12,1178,36,0,2204.53,0.354,2,3,0,0,0,0
1610.92,8,1165,23,1,556.53,2.895,5,6,0,0,1,0
451.53,8,1680,22,0,1216.5,0.371,1,4,0,0,0,0
1197.56,19,1385,22,1,1275.49,0.939,1,2,0,0,0,0
1120.42,17,1345,37,0,977.82,1.146,0,1,0,0,0,0
6567.6,3,38,25,1,1303.66,5.038,14,21,1,0,0,1
1594.38,14,284,28,1,915.83,1.741,3,4,0,0,0,0
886.34,14,1534,25,1,617.2,1.436,1,3,0,0,1,0
923.99,16,292,32,0,437.2,2.113,2,4,0,0,1,0
1150.16,10,559,26,1,670.99,1.714,1,5,0,0,0,0
848.88,19,1125,27,0,1070.95,0.793,1,3,0,0,0,0
426.54,6,1774,27,0,624.36,0.683,0,3,0,0,0,0
716.4,19,1100,33,0,212.09,3.378,1,3,0,0,0,0
778.66,19,277,34,0,1093.16,0.712,0,4,0,0,0,0
658.97,14,521,33,0,1114.15,0.591,1,1,0,0,1,0
754.4,11,1502,34,0,840.71,0.897,2,3,0,1,0,0
991.07,20,1313,35,1,435.23,2.277,1,2,1,0,1,0
772.27,19,1053,32,0,916.39,0.843,0,0,0,0,1,0
1436.1,21,342,31,0,519.68,2.763,0,1,0,0,0,0
1448.47,6,1685,30,0,578.68,2.503,1,4,0,0,0,0
242.66,16,294,29,1,785.67,0.309,1,1,0,0,0,0
408.2,6,1473,25,1,501.81,0.813,0,2,0,0,0,0
239.22,6,661,29,1,585.58,0.409,1,4,0,0,0,0
772.32,7,274,22,0,630.8,1.224,5,8,0,0,1,0
746.35,19,1140,20,1,1342.13,0.556,2,5,0,0,1,0
975.58,18,83,23,0,1484.95,0.657,1,1,0,0,1,0
1427.08,21,1179,29,0,819.04,1.742,0,3,0,0,0,0
876.99,16,57,28,0,778.6,1.126,2,5,0,0,0,0
644.46,15,822,22,0,900.05,0.716,0,1,0,0,0,0
895.72,9,172,31,0,1152.96,0.777,3,6,0,0,0,0
684.27,17,618,37,0,573.67,1.193,1,3,1,0,0,0
398.4,21,1761,29,0,534.48,0.745,0,2,0,0,0,0
1520.5,12,142,40,1,688.96,2.207,0,2,0,0,1,0
1134.01,17,1225,14,0,1048.06,1.082,1,6,0,0,0,0
1992.03,14,1290,29,0,903.31,2.205,0,0,0,0,0,0
2045.07,3,88,23,1,871.83,2.346,9,26,1,1,0,1
369.4,19,398,31,1,861.93,0.429,1,5,0,0,0,0
536.58,10,909,29,0,2039.72,0.263,1,4,0,0,0,0
1118.08,20,1126,37,0,944.23,1.184,1,3,0,0,1,0
1440.04,22,739,37,0,780.69,1.845,1,4,0,0,0,0
1050.95,7,235,23,0,1033.68,1.017,1,4,0,0,1,0
971.64,14,1346,28,0,576.95,1.684,0,1,0,0,1,0
1436.54,6,1471,33,0,710.53,2.022,0,4,1,0,0,0
697.37,11,470,34,0,1578.66,0.442,1,1,0,0,0,0
1605.27,12,1627,20,0,1175.82,1.365,3,6,0,0,0,0
2675.15,17,930,29,0,1368.74,1.954,1,1,0,0,0,0
500.44,12,793,34,1,749.4,0.668,1,4,0,0,0,0
780.76,12,1440,34,1,1560.03,0.5,1,2,0,0,0,0
418.05,19,167,25,0,626.4,0.667,0,2,0,0,1,0
528.03,18,475,30,0,345.37,1.529,1,2,0,0,0,0
1114.21,6,800,34,0,635.72,1.753,3,6,0,0,0,0
355.28,11,840,24,0,628.86,0.565,2,4,0,0,1,0
584.78,18,1685,24,1,1654.73,0.353,0,1,0,0,0,0
1602.78,7,1445,28,0,520.29,3.081,0,2,0,0,1,0
1015.26,15,142,27,0,1281.19,0.792,0,1,0,0,0,0
1369.77,14,478,20,0,950.53,1.441,0,2,0,0,0,0
440.78,17,1124,27,0,581.53,0.758,2,3,0,0,0,0
931.92,17,1165,22,0,1223.46,0.762,0,2,0,0,0,0
2534.36,14,572,21,0,775.1,3.27,1,3,0,0,1,0
623.88,13,1054,23,0,1001.32,0.623,3,4,0,0,1,0
686.49,19,1264,29,1,945.61,0.726,1,3,0,0,1,0
1236.37,12,1667,23,0,1370.24,0.902,0,2,0,0,1,0
547.35,13,1355,38,0,1069.91,0.512,0,2,0,0,0,0
1332.07,13,459,30,0,486.02,2.741,3,4,0,0,0,0
334.23,11,1209,26,1,761.75,0.439,2,6,0,0,1,0
236.49,16,1769,37,0,226.58,1.044,2,4,0,0,1,0
1067.36,16,787,35,0,1390.78,0.767,0,1,0,0,0,0
523.79,21,1384,28,1,611.18,0.857,2,5,0,0,0,0
657.76,13,915,29,0,1743.8,0.377,1,2,0,0,1,0
1454.1,18,1007,30,0,966.22,1.505,1,5,0,0,0,0
1265.63,11,729,28,1,885.1,1.43,4,8,0,0,0,0
457.14,22,72,30,0,989.01,0.462,1,6,0,0,0,0
1194.94,21,1595,24,0,673.42,1.774,0,1,0,0,0,0
761.19,16,448,35,1,1009.99,0.754,1,3,0,0,0,0
1129.35,18,613,25,0,1350.05,0.837,1,3,0,0,0,0
887.95,15,777,35,0,436.41,2.035,0,3,0,0,1,0
392.72,9,1691,29,2,1026.84,0.382,0,1,0,0,0,0
606.55,21,59,32,0,866.19,0.7,1,4,0,0,0,0
238.25,18,693,29,0,1160.89,0.205,0,0,0,0,1,0
994.11,13,1678,36,1,514.03,1.934,0,5,0,0,0,0
1116.88,10,332,28,1,1473.04,0.758,0,0,0,0,0,0
609.46,17,682,37,2,986.74,0.618,1,5,0,0,0,0
842.49,13,1691,25,0,662.34,1.272,0,1,0,0,0,0
525.45,20,658,33,1,866.29,0.607,1,1,0,0,1,0
1791.88,9,1398,27,1,963.51,1.86,0,3,0,0,1,0
442.63,14,1146,31,1,1320.56,0.335,2,7,0,0,0,0
756.67,7,1135,28,2,755.19,1.002,1,2,0,0,0,0
439.64,18,975,26,1,1307.29,0.336,0,2,0,0,0,0
1021.63,12,354,31,0,1077.8,0.948,1,4,0,0,1,0
1589.24,9,415,41,0,1242.19,1.279,2,5,0,0,0,0
286.63,15,1673,33,2,2002.68,0.143,1,5,0,0,0,0
1286.54,15,1136,34,0,778.08,1.653,4,5,0,1,0,0
2202.51,11,262,28,1,492.73,4.47,0,3,0,0,0,0
963.84,21,548,33,0,867.43,1.111,1,2,0,0,0,0
619.48,7,1274,34,0,1181.59,0.524,0,1,0,0,0,0
879.24,11,950,43,2,579.61,1.517,2,4,0,0,0,0
665.08,10,1766,37,0,773.14,0.86,1,1,0,0,1,0
2644.84,21,160,32,0,717.87,3.684,1,5,0,0,0,0
1421.19,10,1493,29,1,533.31,2.665,2,4,0,0,0,0
1473.29,9,529,31,0,799.56,1.843,0,2,0,0,1,0
2937.38,16,367,23,0,2158.86,1.361,1,5,0,0,0,0
1880.89,10,991,24,0,401.68,4.683,2,6,0,0,0,0
839.86,10,1403,36,1,263.4,3.189,2,5,0,0,1,0
910.46,10,180,22,0,1007.07,0.904,1,3,0,0,0,0
3287.49,15,469,31,0,1531.68,2.146,0,1,0,0,0,0
597.88,18,1512,24,0,996.0,0.6,2,2,0,0,0,0
816.97,13,1550,33,0,373.34,2.188,1,2,0,1,0,0
514.35,21,1079,32,1,980.77,0.524,2,5,0,0,1,0
330.29,10,436,31,0,435.74,0.758,0,2,0,0,1,0
553.43,20,1045,28,1,1084.16,0.51,1,4,0,0,0,0
559.44,18,1028,24,0,1161.09,0.482,0,1,0,0,0,0
636.63,7,953,32,0,871.25,0.731,1,3,0,0,0,0
1257.33,17,1280,30,0,748.47,1.68,1,2,0,0,1,0
891.99,22,190,36,1,998.86,0.893,1,4,0,0,0,0
1565.64,17,798,39,0,749.81,2.088,1,3,0,0,0,0
